workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
vision,fireworks,per_token,accounts_fireworks_models_firellava_13b_input,FireLLaVA-13B Input,accounts/fireworks/models/firellava-13b,0.2,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,accounts_fireworks_models_firellava_13b_output,FireLLaVA-13B Output,accounts/fireworks/models/firellava-13b,0.2,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,accounts_fireworks_models_phi_3_vision_128k_instruct_input,Phi-3 Vision 128K Instruct Input,accounts/fireworks/models/phi-3-vision-128k-instruct,0.2,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,accounts_fireworks_models_phi_3_vision_128k_instruct_output,Phi-3 Vision 128K Instruct Output,accounts/fireworks/models/phi-3-vision-128k-instruct,0.2,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,accounts_fireworks_models_phi_3_5_vision_instruct_input,Phi-3.5 Vision Instruct Input,accounts/fireworks/models/phi-3-5-vision-instruct,0.2,1m_tokens,,,,,,global,Ultra-fast VLM for real-time applications,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,accounts_fireworks_models_phi_3_5_vision_instruct_output,Phi-3.5 Vision Instruct Output,accounts/fireworks/models/phi-3-5-vision-instruct,0.2,1m_tokens,,,,,,global,Ultra-fast VLM for real-time applications,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,accounts_fireworks_models_llava_yi_34b_input,LLaVA Yi 34B Input,accounts/fireworks/models/llava-yi-34b,0.9,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,accounts_fireworks_models_llava_yi_34b_output,LLaVA Yi 34B Output,accounts/fireworks/models/llava-yi-34b,0.9,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2_VL_7B_Instruct_input,Qwen2-VL 7B Instruct Input,Qwen/Qwen2-VL-7B-Instruct,0.1,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2_VL_7B_Instruct_output,Qwen2-VL 7B Instruct Output,Qwen/Qwen2-VL-7B-Instruct,0.1,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2_VL_72B_Instruct_input,Qwen2-VL 72B Instruct Input,Qwen/Qwen2-VL-72B-Instruct,0.9,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2_VL_72B_Instruct_output,Qwen2-VL 72B Instruct Output,Qwen/Qwen2-VL-72B-Instruct,0.9,1m_tokens,,,,,,global,Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2.5_VL_7B_Instruct_input,Qwen2.5-VL 7B Instruct Input,Qwen/Qwen2.5-VL-7B-Instruct,0.1,1m_tokens,,,,,,global,Enhanced Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2.5_VL_7B_Instruct_output,Qwen2.5-VL 7B Instruct Output,Qwen/Qwen2.5-VL-7B-Instruct,0.1,1m_tokens,,,,,,global,Enhanced Vision-Language Model,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2.5_VL_72B_Instruct_input,Qwen2.5-VL 72B Instruct Input,Qwen/Qwen2.5-VL-72B-Instruct,0.9,1m_tokens,,,,,,global,Enhanced Vision-Language Model with 64K context,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,Qwen_Qwen2.5_VL_72B_Instruct_output,Qwen2.5-VL 72B Instruct Output,Qwen/Qwen2.5-VL-72B-Instruct,0.9,1m_tokens,,,,,,global,Enhanced Vision-Language Model with 64K context,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,fireworks_fireworks_ocr_input,Fireworks-OCR Input,fireworks/fireworks-ocr,0.1,1m_tokens,,,,,,global,Fast OCR for image-to-HTML conversion,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
vision,fireworks,per_token,fireworks_fireworks_ocr_output,Fireworks-OCR Output,fireworks/fireworks-ocr,0.1,1m_tokens,,,,,,global,Fast OCR for image-to-HTML conversion,https://docs.fireworks.ai/guides/querying-vision-language-models,2026-02-16,high
